"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]","detections"
3420.0,39485.280589757036,3939.9039689256547,144.2730401687771,71.203270677903,7.821289148541318,1.9917504676977622,531.3971761580169,30.780482246963423,1.0
3421.0,21628.453532561954,5538.356298149698,198.92138446181798,244.12459714776162,10.429301228759527,4.153925915641874,NaN,27.8922353146621,2.0
3424.0,20425.203185070233,883.6956517860049,160.683660006728,176.22720504270183,8.669962040393504,3.9042818006636555,NaN,25.02724465284368,2.0
3424.0,21645.328575423617,5440.509658081175,175.31211820724397,511.99601215081304,10.099989930221998,10.911517891741926,NaN,23.354233315544608,5.0
3425.0,39479.99654482133,3952.003848774473,180.4858116700912,92.29199540381204,7.039465444449985,1.7678801140492673,431.1020370374951,33.3358887529926,1.0
3426.0,20374.969049509935,875.7550494913196,178.1409673730441,87.01785911944204,8.816464042590162,2.2008680959062286,553.04023229094,37.233566747631166,1.0
3428.0,20390.00935718307,924.4423276814352,137.54288905225457,59.41736656107854,9.458611911121013,1.4910434798632464,266.9793101119932,29.899013461592446,1.0
3429.0,18696.936633207908,11174.543567769368,218.15299774224516,119.71949139462458,10.001233943237573,2.0511021854642704,454.55105863329806,38.28211719084776,1.0
3429.0,21651.152483902253,5423.3302825153905,164.80705533541285,72.8988699456371,10.84716388050932,2.048707918309618,403.7224251647032,36.694376757020116,1.0
3430.0,21610.941032602113,5549.675236571104,194.97598632880556,97.0279396227997,10.318635328415114,2.076182514455518,471.67972272892086,38.14724478034929,1.0
3431.0,14980.481700179174,13800.703264782289,125.5879135652041,58.20198079195652,10.132408422000273,2.4468052176337687,612.7915106613998,31.784786956574937,1.0
3431.0,20384.974019818106,892.7766805742376,136.54145855455374,69.6170683618239,9.094068416769435,1.9780434826759632,483.49585830465384,29.012625392712895,1.0
3431.0,21597.459310694503,5495.045290287631,193.4490157827457,612.9980967736271,10.131553335676491,9.533260982631823,NaN,21.403428776230776,4.0
3432.0,39474.956840198945,3962.7006875999678,128.0227686337271,57.79379206149588,8.412359474256917,2.081047280948191,629.0872793445072,30.757700946444345,1.0
3436.0,20380.245846933045,898.3848604753139,128.67172365025922,57.53529548900105,9.309654664855993,1.9293574988078959,433.3381454232621,30.25251527025174,1.0
3436.0,21624.83517316361,5371.635466683068,196.05901111000287,309.3643394447655,9.629373855361944,4.340348530521412,NaN,23.257956376819994,2.0
3437.0,22045.957432109153,26045.676858599614,144.60286108162134,65.01505300247187,11.335426842230648,1.7624011929497252,320.383593995821,31.487586833945105,1.0
3438.0,21596.447882452696,5315.604894807868,159.14076972093702,74.0639126424235,10.499426230657482,2.3075112082957534,522.4441476348193,36.38567653071676,1.0
3439.0,21560.451241896913,5453.853065994015,194.89968303323639,97.49849738624103,10.491113563743934,2.0178672154588657,427.0779073787233,37.521644950072066,1.0
3439.0,39468.89657542037,3956.0137728948275,112.92776769229235,127.47750517490974,7.949488307091992,3.7330937325710805,NaN,18.807828875718652,2.0
3440.0,15021.445066104023,13876.038127432555,124.97858374207267,53.64381565154556,11.436044829989447,2.0887612267951985,435.8143521757843,31.388859200747692,1.0
3440.0,21588.851986605805,5395.896750029183,213.22114090825983,172.76063437566953,9.689344010223678,2.3624482971649594,527.1909840123722,30.300407999746064,1.0
3440.0,20401.08017769392,908.4962407798012,135.2596340545239,259.3560317127665,9.512999633473044,5.789567775900309,NaN,17.693320882685246,3.0
3441.0,20440.64326955958,940.5312825751469,122.06174527577717,68.11962120159497,9.52572537101211,1.9300989865198277,415.0511758927905,25.371509916435166,1.0
3441.0,21651.750197384532,5483.356513985414,197.3847142048841,454.2659918652919,9.700616734301468,6.273990279189164,NaN,21.459087519816553,3.0
3444.0,21613.991185802308,5428.884265909498,188.50558871749396,1057.4855153274632,10.157839944635075,15.738758665750753,NaN,18.542259720943832,7.0
3445.0,37897.0366142237,18426.56032715344,123.22178535474414,66.6201983548196,9.516492423239475,1.645303720380469,302.86284497066885,25.01791996253869,1.0
3445.0,39455.22366659646,3946.0289468960227,137.32484994862511,149.66002355645003,7.51188013500062,3.5157977756051526,NaN,21.423012064750303,2.0
3447.0,18729.173183478477,11117.388047887809,146.64430545366636,89.45912648436315,11.281999356348193,1.9721929899576496,381.3433210219484,26.93080817170546,1.0
3447.0,21619.576157017575,5496.011526745347,156.81862782387506,245.16901200111556,10.946689003696449,3.775746790319245,NaN,18.711894945245444,2.0
3447.0,37836.92071951935,18436.93991770722,222.3734385060035,437.93204321275107,7.652419953463237,6.153430702987582,NaN,26.545758571962633,3.0
3448.0,39471.835192583196,3984.8615470707814,124.67873134187715,63.624686744346874,8.296405052484396,1.7954685745242163,441.3636392132873,26.666237040046017,1.0
3449.0,20417.097958773862,887.632601924822,205.80837077745844,121.70776009535534,8.560960965927704,1.5966290650385526,268.28088255141245,31.885738931228857,1.0
3449.0,39445.438900447196,3927.334987826889,133.53225924989022,67.80526679442495,7.890501440022011,1.5918967855483948,314.09910760833066,27.008391294536057,1.0
3451.0,21614.933986335192,5370.160825353779,195.68009233900972,170.30617608572726,10.01929788413298,2.5949214725872554,559.0560874160637,28.220037539897668,1.0
3452.0,13521.420258544982,5614.701185543752,117.2755446021224,56.92326617216951,10.768249816534354,1.711117609525785,360.8324665456034,26.23958092339418,1.0
3454.0,39436.75279482751,3946.2989220006357,119.52376825827184,61.35145167951406,7.758097790424995,1.3185407157566302,248.55508876011325,24.35211803519303,1.0
3454.0,21608.57994965875,5494.023747049491,205.89352164168258,964.7808401825655,9.690490234498808,12.0619670014352,NaN,19.12752310604767,6.0
3459.0,20397.800794126946,868.3553427266962,135.1745273039762,74.18001290064004,9.560462270006468,1.5670049395177779,271.06510716631277,25.839299461872386,1.0
3459.0,21632.2925109815,5447.2410110327555,182.15521948998918,136.364737697862,9.845656373956428,2.3728737548711836,507.3609025973064,28.80211888892968,1.0
3461.0,21579.176297199505,5482.887872977213,220.88936499643327,136.68131533665314,9.029146965511359,2.0773550460072085,476.59331499594015,35.62932395925397,1.0
3464.0,3736.8800997013877,8651.44934100912,138.9154563085982,65.96478417827029,8.457190587263323,1.7585262100718917,379.2735448985901,29.618361098852144,1.0
3467.0,22434.107554042494,30747.140568886247,147.13510143535788,156.8550621429112,10.976592939288771,2.855621973709998,636.4776476274735,21.02701707616947,1.0
3467.0,39481.439336223695,4029.770447445931,171.90332222543879,124.05161742795705,7.380474854462469,2.270033319851731,662.5933395541764,27.941003035267435,1.0
3468.0,21611.5706825379,5476.184187002047,196.19810476857873,101.80323373295303,9.494357100723159,2.253157387574115,584.0231813060116,38.59768819042908,1.0
3468.0,22356.893286882372,30611.3025675322,146.98035239210398,321.65460791415853,11.820182708432732,3.457863154796897,NaN,13.925115437951028,2.0
3470.0,22391.4144485692,30659.397703717616,151.1975695947788,184.01484394795915,10.895662035821612,2.202835481956148,403.4399931386169,18.264297766743628,1.0
3470.0,33830.77763100573,5253.1509031845235,124.43142691048082,58.138173422640854,8.863862246405047,1.8206881389881604,408.3591317988946,28.28684280983018,1.0
3470.0,21610.158708541156,5397.066400029435,204.3416653310859,514.1210179122039,9.953885360393688,9.72790027245459,NaN,27.917864066436714,4.0
3474.0,21616.224495344606,5459.798542146178,212.07354100599468,119.37648745316403,9.718370577450136,1.8323528873039507,369.5382953159523,35.202892136660836,1.0
3478.0,21654.02211877848,5330.716085667163,172.85016134958659,74.70050947181495,10.158758873082594,2.168623379350217,473.13316453460436,39.586133811309665,1.0
3478.0,39464.5281351982,3906.9956028476972,120.53644675541774,80.89800602916986,8.159290885676285,1.9004944297123523,485.43652364666445,22.35932741993199,1.0
3479.0,33834.06957687895,5261.537325194081,148.5941331472014,221.13292436408003,8.513993502039929,5.240396147902926,NaN,21.86658030426854,3.0
3480.0,21573.677890239338,5493.638761316306,205.44132560048698,112.20697871405142,9.54937283660061,2.000485701838991,429.09833256940146,36.4305485454254,1.0
3480.0,39421.349268953796,3963.394634339501,150.61299613367208,181.84300369859355,7.915607878041267,3.331587175071747,NaN,20.75568674277395,2.0
3481.0,21546.141023298376,5540.453898941416,145.38282597780074,110.96969483009762,9.983051946465688,2.0446582671307825,449.306233303999,23.431964668752116,1.0
3488.0,20415.626080403512,872.5818740917339,125.07200102662723,63.46354923067576,8.953740624378767,1.665613076258516,335.1054270985112,26.30720421016367,1.0
3489.0,20414.590612754284,932.2810928110272,112.70216636796144,57.242055711085726,9.628707253313047,2.025859228134444,515.7881887461238,26.066246610010765,1.0
3492.0,21630.3490476383,5398.980637428847,168.72658015713003,202.1223672570125,9.918918472210247,4.358038369786675,NaN,25.732361302455136,2.0
3493.0,20018.597822751977,9858.126795501861,107.14118574790513,53.22910509105595,11.040479679883852,2.129053494132724,509.6872669713903,26.045329918499263,1.0
3493.0,39478.531607174526,4012.9278458463473,153.82843824453747,94.41924516735865,8.456967403824077,2.0736513151393345,425.52799847625073,28.088858832655532,1.0
3494.0,21576.15675145601,5448.354460475722,153.61003868601367,85.5492667920516,9.941245243219344,2.0499126350868675,481.03794127672353,29.839891812299992,1.0
3496.0,21611.574240608723,5416.233577088018,203.47679436668236,542.4576493898734,9.7622893794749,7.675300138832572,NaN,22.214753568126493,4.0
3500.0,20369.8022484527,815.0647123640738,121.4980387136761,64.00022627798674,9.424825043304502,2.1937243597490284,532.6320714057699,27.312753867139516,1.0
3500.0,21562.70318508587,5481.226772192991,178.7583009362616,124.54453112774432,10.025571175453186,3.221972920687712,929.917391685429,34.65795037437888,1.0
3501.0,15524.115165800336,17432.343768854706,167.1978901821587,96.5430730574841,10.857121001754908,2.1449182772596282,413.3773418995492,31.30376774205564,1.0
3502.0,21615.37308103529,5334.726532740971,184.47930214962076,89.95756398917638,10.27221244110036,1.5909693231312492,269.43885271584946,33.70482106984786,1.0
3502.0,32348.392033154953,13381.169911277499,159.5621116710816,71.06092650722763,9.794092831568673,1.5914766235968099,283.9965828405985,32.64640165871382,1.0
3502.0,36443.23718877665,33925.75948006802,146.17597790348063,69.13832584650271,8.11902832046144,1.8214822975132892,465.89761037810587,30.985058159450393,1.0
3502.0,20413.91274897068,882.3112374462678,121.99124395732848,243.4180974835224,9.591332973732106,7.68044210046043,NaN,18.6413506447135,4.0
3503.0,21539.976250598454,5367.751979275272,296.7147714576156,206.54181973016196,8.298049924735645,1.7553339341543168,297.7221071014213,37.5826737951317,1.0
3504.0,21590.501526208638,5382.818380218679,255.57330339459605,179.22148181400738,7.9967253911296545,2.399263158160056,606.9957406192506,38.61940294353239,1.0
3504.0,39424.70661498676,3906.114525976243,166.30392977941415,93.05415294574863,7.921708985925088,2.5049221971247935,705.2498422246972,34.080992968699704,1.0
3505.0,21630.194949957782,5503.8501348853415,243.92758718223817,158.97044223749,9.264493845176384,1.9064291768878885,360.10783258345145,35.52265845464636,1.0
3506.0,12223.28044052865,27511.611841338556,157.83344848856697,72.29207699350523,9.672899295765717,2.0352944391868384,453.98994286511487,34.66425685325778,1.0
3507.0,21589.311287611705,5426.666944911908,189.38166998974197,266.4822834180582,10.152836324538193,4.753897513347108,NaN,26.059146909954627,2.0
3510.0,20421.673282542826,884.8194116868972,139.95220255779657,57.15607017829405,9.365428267842123,2.0848020589895055,475.64822097932154,34.982812491923056,1.0
3510.0,29480.07040288714,28710.760393894416,117.16593161715045,123.44379087801656,10.597321737805267,4.1669029141672205,NaN,21.22516522343311,2.0
3511.0,21692.66825227375,5409.891048201924,180.5894526121062,180.24153169539613,9.515480236366514,4.116761860211875,NaN,30.305599571903553,2.0
3513.0,15194.381864719819,27148.36511767724,146.8699419169907,76.96917851946847,10.809868217149479,1.8134858415648496,332.9490350455926,29.013921318875003,1.0
3514.0,21645.574185483725,5452.185631141143,180.78601147886482,284.90715237149084,9.633333983287711,5.87184576956884,NaN,26.122287547403925,3.0
3516.0,20416.22987635107,876.0693945942214,151.48964303195967,66.00369825427651,9.300799336874285,1.8880525111644386,401.1815068083879,33.923308147291394,1.0
3518.0,21722.801011472733,5418.228488319952,198.6941890850734,101.14296895458476,10.746388322231367,2.1696788931243494,445.7049928622581,38.805912667877394,1.0
3518.0,39440.41837613247,3952.3264548109646,169.48565307961405,110.27388567657823,7.5010754177288765,2.056270917640643,581.1624702949917,28.67058568946645,1.0
3520.0,21593.179357112756,5434.650233046409,262.3978830860967,188.32901551397086,8.365403556206092,2.0730753366116903,442.73268124429217,36.14509959848518,1.0
3523.0,21618.055285562146,5372.327086315626,166.5322988730187,88.94570807810193,10.038801426098214,2.0985050180754503,445.8998034150794,32.67847924747662,1.0
3533.0,18708.777303630435,11102.074340836807,119.6313406166014,53.62576959642495,11.59343177605861,2.0858674968896684,367.4337445611003,29.6272711119433,1.0
3534.0,21701.90365057047,12214.842848545804,128.5063761071201,54.54753669112161,11.149231299258457,2.0815470315429883,439.55165142056353,32.163125045003014,1.0
3535.0,18721.878428909782,11153.336200289232,161.25866058764367,414.90270263506716,10.603057527485708,6.794795555756239,NaN,17.565523156690293,3.0
3537.0,39425.13765215921,3912.049175206591,146.74586959132677,89.31242460347991,8.02373001157312,1.9813590821757643,491.7565839967113,27.021699878982023,1.0
3539.0,15446.902920051609,17460.18397846085,132.7281456921478,82.65379189938136,10.991463929954783,1.970802783153008,413.3366470411218,25.006293024831905,1.0
3539.0,13614.022603590887,16392.527382249096,147.99908594118514,494.882427071419,11.58354314706277,7.4429211690100745,NaN,14.119958537128037,3.0
3539.0,22972.08988637296,11924.551216299184,142.57037131188355,136.9991753392752,11.289852002253454,4.128342625197592,NaN,26.0889687655879,2.0
3540.0,21592.355007007427,5484.170971747144,170.6711706529279,175.3285104432489,10.133957076269592,4.473550809908465,NaN,29.778238763493743,2.0
3542.0,13674.852861285959,16358.1666212,184.85961366901302,229.0604115419929,11.519151165623175,2.6685696853903784,503.3110741466029,21.524290099296046,1.0
3542.0,18669.306188492406,11154.745848715858,123.81222498794912,56.76570063146357,10.73580937181729,1.876564551157041,395.5220728720249,28.8062230831837,1.0
3542.0,21700.22098054516,11652.224677475453,132.3670175383563,74.09608735680571,10.794304501395757,1.8634684168816091,387.74694688224685,26.31236269422681,1.0
3542.0,21623.191091029916,5447.552699933818,243.45972699055466,360.04467789176306,8.876637275846992,3.9200419810314386,NaN,27.277079399789805,2.0
3542.0,38534.15496084743,16508.53110964364,133.17041883537055,578.7804733648766,9.490106486703258,9.430183152812422,NaN,12.121698210307361,4.0
3543.0,39489.46231307319,3892.5271772996507,123.40016413442291,55.22924080505886,8.024270055726484,1.57036266031906,291.5752971380935,27.822736777465728,1.0
3543.0,13721.327374841772,16326.88093884689,142.20436114393686,685.9893084559798,12.151811927957848,8.833155353631673,NaN,11.341635393092146,4.0
3544.0,15877.799496501277,36131.07758028722,132.10586399888717,78.01576988184924,9.924003469658258,1.796771684525174,358.91073923777395,25.166302950580416,1.0
3545.0,15925.117869618858,36089.087970983666,134.52194867220538,89.1759837527482,9.524021415561622,1.728318624795766,360.818143572448,23.463497512921148,1.0
3545.0,21582.16028586332,5517.022987260712,179.0652807468232,181.48213074414764,10.174550481383733,4.318404365568302,NaN,30.604361329643105,2.0
3546.0,21574.780910821373,5457.203285946183,160.07692753282691,119.048539237452,10.305475510374924,1.8134660919847325,361.10906858212826,24.453923010403855,1.0
3546.0,38607.84871948238,16450.5292139101,124.30002736891711,113.76850277891295,9.708246750219452,2.056985222950055,473.2790951795888,19.15665776430777,1.0
3546.0,39446.34141512834,3917.765513711631,111.340946537399,111.43402057154972,8.297769958808221,3.5433944631826235,NaN,19.85432018026095,2.0
3547.0,13569.099085311027,16400.595083830507,176.61258213935025,178.04461264455492,11.250165304125243,2.5016927537826534,552.9363398633029,23.472252306087125,1.0
3548.0,13658.937906688356,16328.703211082715,163.92073679204123,388.98417610056197,11.798224072850276,5.151113760646405,NaN,16.3688705792323,2.0
3548.0,38699.758140865895,16440.084621460555,144.64345217867876,389.9768892128582,9.287704857572203,6.321263172461065,NaN,15.02250840981912,3.0
3549.0,39529.419797661,3927.8927739314868,157.82094926321352,84.06888316058222,7.419640001917293,1.748373125907146,389.14053374414,29.687525838894782,1.0
3550.0,13682.833468283716,16290.206346696503,152.77361754593193,210.78888664255027,11.636579315432705,2.033165783137984,340.17445088043024,16.772840640896078,1.0
3550.0,39435.64043596039,3933.4641615391733,158.02996763552346,72.51154723472324,7.687736011157669,1.8079287419912278,570.2040249836751,33.149160080542096,1.0
3550.0,21632.475653221532,5483.015138969691,192.28881226135485,217.16556149555976,9.86710003581599,3.3647230067268588,NaN,25.933613867709926,2.0
3551.0,13781.229417838225,16643.62884534315,160.41032214534306,270.01115324270825,12.496687939760227,2.85559872309955,589.5850231073604,16.468176153993237,1.0
3551.0,38632.529906697906,16622.2785282721,195.89099056521317,202.67398688799295,8.130648233121212,2.2412436321002613,561.4557654886163,23.790306507005614,1.0
3551.0,21597.979806905627,5455.784753864654,197.37578593035585,277.2423815178166,9.376853469265981,3.6622541136708087,NaN,23.42469259650087,2.0
3551.0,22956.772830968755,11894.729937339007,124.66669159443346,213.07335648432365,11.494106206547352,6.1155933614301174,NaN,18.741595662273884,3.0
3552.0,38694.44029276797,16560.167471034314,153.93891320768816,143.40807442064423,9.432317675745168,1.854915494442924,338.14560702894096,20.918815460020642,1.0
3552.0,13758.704352513472,16576.026651758017,159.38079639689022,522.3869197198214,11.634498039051948,5.322193407005873,NaN,12.926527024929703,2.0
3552.0,15162.776050649372,27172.161315586494,177.97382616702393,196.73974960220892,10.29550083646298,4.58425929708316,NaN,29.455447457962464,2.0
3553.0,13846.917598530985,16558.2170996946,155.09517741530604,561.1243786513636,12.690600756416183,6.03190127142456,NaN,12.457164306821928,2.0
3553.0,38676.549755892345,16483.88273753262,138.85063020636872,308.8536560030667,9.079689094295448,6.093393577477851,NaN,16.54662186119408,3.0
3554.0,21611.876651315484,5386.6005880979,137.86868902469664,76.6786177679456,11.533493851485485,2.387159205966774,558.9795638423891,29.45125431248256,1.0
3554.0,39491.47102821185,3958.9673768294215,152.0937517806727,153.93393455067775,7.500388319490796,3.9475865052883625,NaN,25.688586074800426,2.0
3556.0,13880.271421800404,16575.72720716353,154.3198191697101,648.1412802457826,12.26322907279362,6.151828292740825,NaN,11.2666370298081,2.0
3558.0,21619.089228578443,5451.695129313839,158.0613517634422,75.92803654678578,10.694731723802306,2.221187764528851,507.98084822503245,34.7934624891093,1.0
3558.0,39444.001304097896,3992.2482219058274,112.32324714825711,56.52534800221948,7.6950878532019455,1.7729107051138422,476.39453799153205,25.256199454822756,1.0
3558.0,13820.045934361971,16542.185502688644,151.26408324880558,1889.377385589245,12.500776514349004,16.80900493284041,NaN,8.125911335419243,6.0
3559.0,38654.77034524019,16461.415833788356,132.0257217148607,66.26612639066359,9.036753548965741,1.6403470559174438,320.4987955616369,27.222330783119478,1.0
3559.0,39456.2689043351,3932.3265637121604,131.4331372956485,262.2345634493865,8.073079946091127,6.230274919409567,NaN,17.471517008963175,4.0
3560.0,19004.683226732046,1206.215725382927,137.31258183952735,288.385668788221,9.331455205029489,8.118641156943209,NaN,20.365742617605118,4.0
3565.0,13878.783438818922,16548.26284259131,162.72877731521464,705.4538526126662,12.24544071458895,5.965661236372544,NaN,11.284015209086299,2.0
3566.0,13923.230429226202,16607.994230847005,178.66022958989169,406.3064968926574,11.522089879694207,2.4829681390986065,349.76992475044256,14.132428204283215,1.0
3566.0,18970.172276396726,1246.381571342147,145.56221367314336,145.7324878718215,9.765623047816852,3.783160645325927,NaN,24.54479194521643,2.0
3567.0,39528.387878304624,3986.787136426806,148.51697269645794,76.68504857033864,7.159860101329115,1.782660802426615,455.37398447148723,29.346350163965653,1.0
3567.0,18701.802247345786,11127.884728896785,198.9289961513414,231.26088549739765,10.023512604129579,3.9253093863047077,NaN,28.184925830792082,2.0
3568.0,13770.296535152722,16573.823569124983,165.04606339508783,254.9065480405049,12.960848721741218,2.760791444670543,530.7892207996741,17.53706812363797,1.0
3568.0,30215.186624634203,19973.54077580037,134.01206615055483,173.2944486099126,11.0267155055657,4.627481140869877,NaN,21.1036514977998,2.0
3568.0,39470.16522487063,3953.68735337486,137.71069734062496,194.98109126794506,7.855491066335728,5.768716302472122,NaN,22.68316370949166,3.0
3569.0,18673.733990877612,11117.054913833897,117.33410557334551,120.12310295625814,11.124810427164501,3.7297881448576558,NaN,20.648851245349032,2.0
3571.0,18750.522977577126,11134.747239296179,96.71851426428248,52.02663961803185,11.780762535472972,2.2326342462350914,501.9000015689356,23.639234329930567,1.0
3572.0,18634.385301059232,11107.692810156532,132.95976560827623,73.80075674348157,10.93837171994402,2.668783939225011,735.573760615421,30.153136940303963,1.0
3572.0,30036.620456748893,19807.039452613608,128.0516725830834,57.270785025176785,11.13960279174103,2.48192886613123,516.2962316264726,33.25071909726731,1.0
3573.0,30010.7506165199,19864.54191912871,111.46214558413504,122.92881133122532,10.317890630423452,3.659615338085904,NaN,18.809131898135583,2.0
3574.0,14005.698816953578,16587.665511438892,156.76546328392425,506.74162367744975,11.828743201332994,4.3237289986245235,NaN,12.015410669214344,2.0
3575.0,18698.084439654755,11120.9078973289,116.92243582458983,54.69722169035387,11.760590517390638,1.5893270266454385,272.8605144961174,26.33987977209028,1.0
3575.0,30079.615288861893,19830.181065203764,112.2374254254184,65.60868168257417,11.028068637670236,2.3606086111689866,515.4251702624962,24.863899824309726,1.0
3575.0,39482.54514440928,3937.3885968640047,147.61904681895555,237.24013681865756,7.580285637780379,5.6737095128662425,NaN,21.432240609755908,3.0
3576.0,13978.117435356502,16497.430092773193,148.66076730115773,957.0083158915193,12.700622615253929,9.622097257511868,NaN,9.843124193569738,3.0
3577.0,22966.73394525886,11925.689295529608,206.93996244466857,95.08441144594806,10.163891665795317,2.0849733581488814,404.4972846345766,42.29517153166427,1.0
3578.0,18726.647105309938,11134.646682311664,138.69180073950216,80.54954213791419,11.415443792808432,1.865574629709716,326.920165152934,26.437475396829957,1.0
3578.0,21678.667332271583,5560.345915304944,162.7622508439506,89.55430772347817,10.17303748334359,1.8958568287590023,384.30062800374645,30.40123650264427,1.0
3578.0,30026.571200095423,19707.978047338238,150.4430422922243,91.15609657532895,10.626202283702963,1.754951734504369,281.4461721256401,26.577863165533213,1.0
3579.0,13870.812189728189,16558.329472819336,177.36597419830775,353.7110549111631,12.366054715021686,2.8642471534531055,553.2890220183798,15.735907256166701,1.0
3579.0,29984.524931381548,19741.27955506754,224.1711889153683,126.10341936458668,9.681455187231439,1.8675014876995972,324.4797725997087,36.84644318377884,1.0
3579.0,39455.17077384914,3949.042559859177,126.47336163503424,337.74356585877825,7.729422255716317,9.351145040675966,NaN,17.134463818926065,5.0
3580.0,13702.402245799723,16677.15575689452,159.32176572440218,254.57228743922843,11.561587678608863,2.295653374248126,394.1336113527953,16.100901541323157,1.0
3581.0,21633.713311161275,5426.771092369676,190.95844070490224,355.1394964427366,9.882166057192045,6.559198418365252,NaN,25.625574120892228,3.0
3582.0,21593.546496216786,5367.684505465106,200.8421251522859,103.84199350087356,9.715302185803731,2.111375440470573,492.94603383501305,38.181697779271126,1.0
3583.0,39449.31511452777,3843.485951205679,158.433545122331,82.34011131041758,7.5990148351341,1.7907176159160227,386.9660533908069,30.4658385033912,1.0
3585.0,21653.226744590833,5452.502870505034,201.74082916419673,100.45546316005148,10.07980347659062,1.97271958059352,404.822756344941,38.19247120342705,1.0
3587.0,21688.038814266612,5489.761663114357,243.77326749880908,140.5657169840974,10.019928183914885,2.0171068396400718,351.3799695493357,39.681281299368635,1.0
3588.0,15247.67308690055,26664.829197794053,174.9820704099879,85.18979203627947,10.717855633784872,1.8186447814952578,315.6200550037816,34.10779542585421,1.0
3589.0,15333.551332350682,26635.965590642445,112.68178843540967,52.52617914050113,11.25923159860901,1.7050141063392945,298.2923205199706,26.283956365596936,1.0
3590.0,39457.4021554303,4037.5048167480654,151.08257181847182,65.66326384284154,8.287912261210671,1.3800123334596144,240.66324300015987,30.881446665579237,1.0
3591.0,21609.31196099371,5369.753312932076,175.70099820474934,84.04521589902441,10.27853409961125,1.946799971704983,433.69897415346986,35.52490712115271,1.0
3591.0,39503.892725776815,3978.8030907424545,145.24977229740682,79.52410415427946,7.450930666687744,1.611637813105023,347.7335774693067,27.14577266452715,1.0
3591.0,32724.692180725382,22017.17855549376,128.73764195368457,275.1952904277775,9.877455879276283,7.637882327829484,NaN,18.32822685351135,4.0
3592.0,15265.069603442349,26617.79554063165,184.09227475103614,84.95285650341111,10.475642325946817,1.6750291577904548,285.02397968818195,35.51514379047817,1.0
3592.0,21612.555763353033,5455.717315603128,205.49653603216825,130.02559189769957,9.17790287758622,2.357209874325957,579.6858946939016,35.23259896165816,1.0
3593.0,39457.76896444537,3942.1992367197413,122.21829882374728,208.62045646359275,7.881062830009321,4.927118995998464,NaN,16.601552357320386,3.0
3596.0,39418.83285352778,3946.675394476483,166.30163786828717,90.33074386722542,7.561259400879384,1.6029213940221012,375.0599563396296,29.53641150865855,1.0
3596.0,15192.794631840274,27165.078947913666,123.23339825080558,201.33402399046585,12.563972128011718,5.480568986630621,NaN,18.144716137398948,2.0
3597.0,21589.710317652614,5428.064409043156,163.25773532363345,216.1041553125641,10.276627436206656,3.986928957464521,NaN,22.22434624849871,2.0
3598.0,15187.04354697212,27050.767721328517,274.93569466700126,222.8959680180238,9.739686518511823,3.318918671486646,795.5021503604752,43.94899748726008,1.0
3600.0,21567.61784108891,5494.729784346032,153.5656380708265,108.55108004738254,10.991058383473373,2.3056415720269023,482.29280248828155,26.46624758067498,1.0
3601.0,15304.16492922065,26629.136214261933,158.26181614589498,88.73076899642544,10.993852589750164,2.378606865696501,483.21700229057393,32.11214418019565,1.0
3601.0,39468.0463571485,3882.094920231787,142.55731291477656,70.99578187831735,7.994808094060436,1.7279581177315821,391.913418803842,29.030025488022595,1.0
3602.0,15197.020035390497,27173.206431238865,160.03152667360618,378.1435040401683,11.848466195951898,8.434948084141984,NaN,21.48207077742584,3.0
3604.0,21575.87516190754,5399.847395929488,168.54070183952973,104.39630345031843,9.704249557433462,2.2066526772708994,532.4770195150479,30.307744746997177,1.0
3606.0,15304.433828455329,26615.24906534455,115.61187564884389,55.03223909361733,11.490416706047474,2.0691647026984072,423.43915007408333,27.793369545315603,1.0
3606.0,21723.97919570743,5458.859038694283,177.17558464446685,98.1997268989414,10.457974088830564,2.072179612098095,406.7113580247109,33.042882421184736,1.0
3607.0,21577.270403851304,5325.588449832107,181.4982062317266,91.63141117828337,10.328616146813705,1.7878096341373324,337.3759766450913,33.879680215330524,1.0
3607.0,39466.92017484284,3917.1449446562347,146.19165528565736,63.690534445056244,7.896887100971089,1.7156204758079214,391.5131292303063,32.093448875280714,1.0
3608.0,15195.614727914164,27167.653027708675,156.6343966279993,146.5751326259047,11.837935241194451,3.198486578511188,834.032068130723,25.114098064846623,1.0
3609.0,21653.944007824142,5384.233395764682,171.87713414213644,464.14385158521793,10.22654668018437,10.640868539713578,NaN,24.12906885635749,5.0
3610.0,10471.812698766691,3257.5050168894822,184.3549465975576,90.03497739748255,8.38170015546159,1.9543403012999958,435.72288845956547,36.235018692900404,1.0
3610.0,39434.95712001577,3937.082235647461,185.87994170509768,86.88883777470976,7.412179494391091,1.7034330617201139,360.3506468124657,35.64138578088665,1.0
3611.0,21617.01467387283,5295.464342622322,235.18537700436997,156.81992456014578,9.09068911801904,2.348577979806413,562.7787055126364,37.31887683245387,1.0
3612.0,39524.39566876229,3881.6146353144,142.36682051741653,75.78837314655745,7.723493336312983,1.5936409435709569,335.06888835690495,27.227540632960014,1.0
3617.0,21678.454839470836,5409.601671514091,201.65853934098035,112.62076336150487,10.094273124911876,2.580620617370339,727.780807875751,39.919779893999,1.0
3617.0,39439.71286013746,3956.6380171097308,167.69043286595974,80.66000598033969,7.523721353900879,1.7790817717295646,433.8259519418931,33.186812785475944,1.0
