Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	18775.5	5257.0	18768.6	5257.7	1184.74048	8750.84766	346.95526	0.14536	1.38025	330.40979	9010.65820	6483	1	-1	1	-114	-87.8079	1887.26906	5.90270	18775.5	5257.0	18768.6	5257.7
Alexa405/Alexa647	20835.3	6695.2	20835.3	6695.2	1310.32935	12263.21387	390.54584	1.45481	1.25612	710.64502	13440.42383	245	1	-1	1	-138	-137.979	2644.77055	6.81622	20835.3	6695.2	20835.3	6695.2
Alexa405/Alexa647	21555.7	6700.9	21548.7	6701.5	1659.92773	10470.03613	320.61920	0.35532	0.94950	418.33728	10193.56836	4375	1	-1	1	34	62.2181	2258.04128	4.87690	21555.7	6700.9	21548.7	6701.5
Alexa405/Alexa647	22196.1	3578.9	22196.1	3578.9	1134.32422	7298.58447	323.82529	0.30348	1.02405	1241.63672	6241.08154	21	1	-1	1	6	6	1574.06382	9.53083	22196.1	3578.9	22196.1	3578.9
Alexa405/Alexa647	22859.4	5190.6	22859.4	5190.6	1276.87976	16819.41016	463.33002	0.18721	1.95183	685.32867	16032.20898	295	1	-1	1	-393	-391.938	3627.39173	6.86339	22859.4	5190.6	22859.4	5190.6
Alexa405/Alexa647	22852.4	5199.1	22847.0	5199.6	1488.85815	19569.40039	462.83069	0.50490	1.86459	514.83710	18747.33008	1287	1	-1	1	-384	-366.989	4220.47387	5.54278	22852.4	5199.1	22847.0	5199.6
Alexa405/Alexa647	22353.2	5670.2	22353.2	5670.2	2377.83984	37285.35156	366.74991	0.98132	1.16195	637.14526	36161.77344	511	2	-1	1	-77	-71.4422	8041.21992	3.02639	22353.2	5670.2	22353.2	5670.2
Alexa405/Alexa647	22858.5	5212.0	22858.5	5212.0	1309.07129	127539.64063	458.32965	0.56053	1.84270	965.59540	122815.14844	11	6	-1	1	-374	-374	27506.09167	2.54020	22858.5	5212.0	22858.5	5212.0
Alexa405/Alexa647	22864.6	5199.7	22859.1	5200.2	1063.28113	13546.25195	455.66489	0.08329	1.97110	485.86334	13097.15039	1297	1	-1	1	-382	-364.897	2921.47952	7.13659	22864.6	5199.7	22859.1	5200.2
Alexa405/Alexa647	22871.5	5212.7	22864.6	5213.4	1216.30212	61656.83594	476.96536	1.09656	1.73245	425.83316	58224.51953	2451	3	-1	1	-396	-373.255	13297.34484	3.06255	22871.5	5212.7	22864.6	5213.4
Alexa405/Alexa647	22856.0	5252.6	22856.0	5252.6	1126.56421	14501.74609	458.02820	0.16093	1.95242	667.80847	13924.61719	443	1	-1	1	-384	-379.858	3127.54807	7.56059	22856.0	5252.6	22856.0	5252.6
Alexa405/Alexa647	22920.6	5177.8	22916.2	5178.2	1306.87415	154985.12500	475.82336	1.12858	1.72338	517.41907	147872.45313	1143	8	-1	1	-393	-377.32	33425.17695	2.06571	22920.6	5177.8	22916.2	5178.2
Alexa405/Alexa647	22878.6	5214.1	22871.8	5214.8	1323.86841	49744.44141	471.44315	0.73373	1.81594	487.99820	46881.24219	1472	3	-1	1	-394	-375.28	10728.23444	3.69897	22878.6	5214.1	22871.8	5214.8
