Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	27209.3	10941.7	27209.3	10941.7	2989.94287	25186.37891	370.51984	0.65154	1.34067	880.87915	36554.32422	283	1	-1	1	-134	-134	5431.87078	3.76133	27209.3	10941.7	27209.3	10941.7
Alexa405/Alexa647	25415.2	11177.1	25413.3	11175.3	1162.61169	7801.49121	330.69797	0.04835	0.93635	504.11505	7835.12354	7997	1	-1	1	37	52.2545	1682.52420	6.75754	25415.2	11177.1	25413.3	11175.3
Alexa405/Alexa647	25415.2	11207.3	25413.3	11205.5	1125.66882	6567.06592	308.34747	0.82718	0.82924	557.32178	6436.95605	8013	1	-1	1	80	95.2545	1416.29941	7.17515	25415.2	11207.3	25413.3	11205.5
Alexa405/Alexa647	25427.0	11189.8	25425.1	11188.1	1128.31775	7972.77783	339.35101	0.36424	0.95727	548.49432	7601.64160	8177	1	-1	1	26	41.2545	1719.46508	7.10625	25427.0	11189.8	25425.1	11188.1
Alexa405/Alexa647	27192.5	11258.5	27190.6	11256.7	2460.77612	19642.31055	360.67853	0.23260	1.39461	607.81665	19526.41797	2030	1	-1	1	-134	-121.994	4236.19819	3.96940	27192.5	11258.5	27190.6	11256.7
Alexa405/Alexa647	27218.1	11259.0	27216.9	11258.0	1399.89526	14999.12695	417.87390	0.61731	1.70525	662.59027	14192.33984	1108	1	-1	1	-285	-281.432	3234.81671	6.29853	27218.1	11259.0	27216.9	11258.0
Alexa405/Alexa647	27256.2	11265.5	27254.3	11263.7	1778.30383	203362.48438	396.38010	0.89465	1.49077	618.53772	194458.60938	3817	9	-1	1	-208	-193.299	43858.57692	1.37419	27256.2	11265.5	27254.3	11263.7
Alexa405/Alexa647	27230.3	11267.3	27229.1	11266.2	1654.19373	17280.62305	412.61649	1.07466	1.54021	685.73383	16453.31641	1106	1	-1	1	-247	-243.444	3726.86013	5.55929	27230.3	11267.3	27229.1	11266.2
Alexa405/Alexa647	27256.7	11263.1	27254.8	11261.4	1918.35754	89462.51563	374.61868	0.58770	1.40880	604.92474	86605.84375	1984	4	-1	1	-157	-145.528	19294.11236	1.90286	27256.7	11263.1	27254.8	11261.4
Alexa405/Alexa647	27276.4	11218.5	27274.5	11216.8	2764.19897	179216.60938	450.42911	1.10470	1.68247	614.47705	173745.67188	1516	5	-1	1	-341	-334.956	38651.10849	1.57680	27276.4	11218.5	27274.5	11216.8
Alexa405/Alexa647	27282.9	11227.8	27281.0	11226.1	1391.95557	129989.77344	426.07468	1.09157	1.60289	547.33191	122789.92188	3041	5	-1	1	-283	-266.553	28034.50447	1.79210	27282.9	11227.8	27281.0	11226.1
Alexa405/Alexa647	27283.2	11227.5	27281.3	11225.7	2612.59326	23653.58789	384.12506	0.84757	1.40584	578.84747	23017.33984	6505	1	-1	1	-170	-153.101	5101.29834	3.74826	27283.2	11227.5	27281.3	11225.7
Alexa405/Alexa647	27286.2	11228.7	27284.2	11226.9	1179.55237	52834.82813	403.71863	0.84529	1.55722	537.28461	50992.11328	5067	3	-1	1	-234	-223.127	11394.72888	2.84985	27286.2	11228.7	27284.2	11226.9
