x [nm],y [nm],BG,I,Frame,Length,z [nm],Photons,Lateral Localization Accuracy [nm]
32948.3,25481.6,600.62347,42158.24219,7737,3,76.572,9733.78801,2.70842
32949.3,25506.7,822.48352,127900.3906,921,7,83.3617,29371.09902,1.50984
32930.6,25507.3,634.3609,99777.05469,4633,6,206.146,22537.35314,1.69472
32931.8,25517.6,614.45306,132168.375,6025,8,228.236,30011.59294,1.46756
32939.1,25527.4,657.10608,26615.69727,2611,2,120.645,6197.04887,3.61078
32944.6,25511.2,766.7359,115888.2031,991,7,87.7093,27275.0247,1.65171
32945.8,25528.6,962.02631,24511.68555,384,2,115.629,5611.10396,3.69631
32951.5,25534.4,624.33337,33674.33203,5461,2,123.09,7676.10916,2.65194
32946.6,25535.5,727.36121,111237.9844,2043,4,155.551,25122.92078,1.51362
32934.4,25538.4,618.7132,108749.0234,7749,6,191.808,24612.5364,1.49569
32952.7,25534.3,610.34882,83210.67188,6061,6,110.075,19154.7662,1.88414
32953.3,25526.8,638.32703,17299.82422,4489,1,126.094,3945.81184,3.74405
32955.5,24430.4,790.69653,23795.62109,705,1,-104.711,5202.3219,3.64461
32956.1,25478.6,775.81616,34213.19531,1102,2,-6.59224,7605.89271,2.95625
32938.6,25539.5,625.34265,32252.86719,5201,2,128.498,7453.74301,2.98518
32932.2,25549.7,645.12,23361,4458,1,117.868,5408.81379,3.45822
32935.9,25557.4,609.12738,43442.64453,4268,3,114.48,9744.72132,2.80528
32940.1,25549.6,837.26843,12547.60547,675,1,256.14,2842.60985,6.62732
32936.8,25565.8,641.5954,29466.23047,3165,2,148.862,6629.08505,3.13982
32943.3,25556.7,740.85675,51122.74219,1741,3,136.4,11683.7732,2.48677
32933.9,25568.2,641.13379,68387.96875,4444,3,30.7655,16027.16842,2.02627
32935.2,25588.8,573.54407,9003.39844,7018,1,134.898,1967.5035,6.31351
32946.3,25571.2,626.76489,138692.375,5961,5,106.744,32319.59041,1.3343
32936.5,25573.1,771.42456,29309.71094,1516,1,-37.7247,6489.23722,2.87621
32947.5,25554.5,669.06268,52876.91406,2911,3,174.118,12009.52978,2.39738
32948.4,25568.6,643.4892,15495.77051,4266,1,151.465,3577.50357,4.27556
32957,25534.4,617.00092,29963.92773,4781,3,83.463,6765.81414,3.09038
36423,24337.4,648.81531,32924.23438,6069,2,186.262,7427.81579,2.99126
36431.5,24340.1,650.05194,161194.7031,5065,11,268.572,35685.48169,1.55659
36434.8,24331,833.63989,47578.00781,841,4,119.964,10755.28212,2.79237
36447.7,24333.5,1102.50586,10784.29297,1213,1,255.981,2311.92581,7.54064
36446.7,24338.6,830.12939,412723.6875,2115,10,366.017,93236.25433,0.90632
36448.7,24340.1,745.35547,311452.4375,2559,12,427.637,70499.09583,1.27108
36446.1,24340.7,639.39911,230981.4375,6099,15,191.961,51483.11303,1.17064
36440.6,24344.7,822.44366,171764.3281,1461,10,190.496,37722.79685,1.41668
36448.4,24341,762.28418,224521.3594,3827,15,151.699,50384.71088,1.18228
36449.2,24345.6,789.86517,156250,3458,7,278.246,34819.22822,1.47914
36399.6,24349.4,617.29907,88496.21094,6415,6,188.341,19970.59571,1.9036
36372.4,24357.8,664.59467,26501.37109,3161,2,208.866,5791.68716,3.9463
36410.4,24353.8,780.12793,173980.0156,1589,8,209.31,38321.81868,1.37265
36420.8,24356.1,897.82544,18711.75,3063,2,218.965,3917.5224,5.43659
36378.8,24361.9,664.54694,33824.56641,2666,3,230.712,7323.86093,3.58837
33083.6,24368.4,782.34015,18200.49609,1158,1,108.201,4183.19339,4.01524
36406.1,24370.7,578.18634,12084.3418,9004,1,225.399,2831.1498,5.39203
36428.3,24353.9,748.86389,216944.375,3471,10,330.649,47922.44749,1.36597
36449,24346.9,704.9903,214151.8594,3922,13,221.648,47329.70358,1.24376
36447.5,24354.7,649.44751,134589.2656,6118,11,202.404,30258.1475,1.60228
36440.2,24363.3,641.15015,112820.9531,4565,8,360.649,25168.88986,2.02388
36447.9,24371.3,722.8385,37899.15234,5419,4,217.187,8486.2732,3.098
36452.1,24345.9,672.85236,100276.2734,3714,7,98.1917,22648.21946,1.78105
36453.5,24342.1,766.349,362903.7188,3783,13,264.333,80182.28128,0.92856
36457.5,24330.1,584.45941,11268.91992,7859,1,362.97,2467.40803,5.88785
36453.7,24341.9,989.14636,91033.3125,1204,8,250.853,19604.2971,2.48797
36454.8,24344.7,832.23145,40997.67188,1358,3,169.036,9180.37554,3.04413
36459.5,24333.6,669.44067,360341.8438,4202,18,190.998,80768.81465,0.91293
36459.5,24339.7,1034.50476,342271.5625,1261,14,288.661,76287.61833,1.08329
36463.6,24341.5,757.58752,9070.4375,2577,1,309.986,1986.84108,8.05722
36463.8,24335.2,697.56543,138810.125,4431,10,333.671,30385.13492,1.80331
36472.2,24337.8,678.06635,366056.2813,5502,19,358.041,81557.01014,1.02808
36458.4,24342.9,616.37927,17779.03711,7126,2,130.4,3919.96592,4.28411
36455,24349.4,682.06866,23959.56641,7289,2,148.767,5366.66058,3.83318
36455.8,24360.1,725.466,430703.75,3799,15,334.83,96441.80731,0.87497
36461.9,24349.7,713.84509,82465.69531,3127,4,316.901,18469.67639,2.08717
36464.9,24364.5,650.78015,31886.64063,6281,3,297.205,7085.72833,3.48337
36473.8,24337.6,683.48071,189152.8125,7591,11,164.702,42466.18022,1.18193
36476.2,24341.9,672.0885,12698.90137,5537,1,335.857,2746.38445,6.16919
36480.1,24365.4,643.67621,97525,5829,9,364.666,21395.39806,2.24108
36457.8,24369.9,639.54352,20823.95313,5839,2,365.899,4610.63949,4.77964
36458,24372.1,662.92249,45899.34375,5594,4,192.186,10068.02131,2.74572
36461,24368.5,890.52222,193974.7344,2071,13,168.121,41448.52178,1.42747
36468,24371.7,772.83423,23474.60156,1499,2,335.034,5192.32119,5.01004
36461.3,24372.9,791.56342,11494.28027,2033,1,255.347,2459.03492,6.53704
36475.4,24373.2,639.59515,164987.1875,6191,7,419.107,37234.20326,1.49424
32958.7,25464,978.53076,52638.75,322,3,38.7623,12280.39911,2.42378
32964.1,25461.2,657.82434,34977.78516,2257,2,0.778986,7912.63942,2.83761
32962.7,25473.4,695.3302,156851.9844,2016,8,36.0006,35806.40011,1.33551
32962.8,25480.6,794.80853,44211.57031,1069,2,31.0966,10057.0998,2.54271
32960.3,25540,677.02295,98154.13281,3114,5,124.914,22150.71781,1.5493
32958.2,25550,638.14246,72815.79688,4042,5,222.829,16493.23492,2.1726
32960.2,25563.7,712.3197,67794.23438,1607,4,244.67,14780.12286,2.354
32959.9,25571.5,673.64709,11926.35254,2798,1,221.232,2567.73825,5.55762
32960.3,25559.8,739.53973,12782.50586,820,1,112.86,2946.3204,5.54894
32964.1,25537.7,842.32654,12332.83594,613,1,108.832,2910.21724,6.0276
32962.3,25566.7,571.62744,32806.625,7207,2,214.027,7580.26877,3.00326
32965.2,25584.3,625.25116,35117.59375,4220,2,228.129,7853.35458,2.96863
32965.7,25470.4,604.62238,171132.9219,6697,8,3.48724,38287.04575,1.28601
36478.5,24373.5,739.00116,30799.02344,2835,3,261.195,6651.37921,3.93311
36480.1,24374.5,729.22052,461586.4375,3621,20,300.305,101710.7678,0.85549
36368,24395.1,657.77667,126489.4063,5542,10,220.974,28237.50777,1.58889
36369.3,24393,646.97705,23730.14844,5553,2,184.23,5486.61566,3.48443
36412.1,24379.4,705.25793,113322.8672,3263,7,117.764,25589.07152,1.55275
36411.9,24381.5,968.21118,47407.82813,558,3,273.063,10321.57157,3.40829
36410,24390.4,823.22095,66842.76563,1390,4,289.49,14170.53334,2.74847
36418.8,24391.9,664.08466,90397.53906,5868,6,264.575,20013.80156,1.95104
36429.8,24374.8,640.80377,162120.4844,4803,14,331.936,35661.09784,1.70131
36461.8,24376.1,842.84003,74612.625,2025,7,205.184,16260.76274,2.52797
36436.6,24384,639.48029,225087.6875,8052,14,264.763,49810.04931,1.22159
36451.8,24385.1,749.37585,20732.6875,3103,2,332.925,4609.15425,5.18343
36432.3,24386.2,691.59448,69334.15625,3107,6,328.921,15357.52239,2.72701
36454,24379.4,953.02319,26269.37891,713,2,298.329,5599.96846,4.90092
36460,24381,644.9718,77057.53125,5007,7,263.324,17163.21625,2.2851
36458.6,24385.9,690.88007,10278.5957,3941,1,136.237,2150.01781,6.85517
36461.1,24389.2,653.98389,10065.56445,3388,1,299.073,2216.04582,6.99697
36467.7,24383.5,779.62842,9356.55176,2897,1,201.132,2022.23975,6.86348
36463.5,24392.9,718.00867,17540.56641,7141,2,283.887,4097.403,4.78076
36468.1,24389.1,592.19086,10628.32031,7241,1,380.823,2277.3479,6.76317
36474.5,24384.8,1121.64221,139997.4531,358,12,151.266,28857.12749,1.8913
36473.6,24394.1,661.81085,20402.24023,5774,2,364.383,4613.88544,5.02082
36472.2,24395.9,644.19281,44189.75391,4862,3,309.205,9705.00826,2.942
36480.9,24384.7,613.68665,10113.83398,7258,1,199.158,2319.62832,5.82748
36382.6,24395.9,762.53375,73977.59375,1384,5,287.404,16223.17603,2.50656
32966.3,25442.5,614.05121,8692.71875,3228,1,31.799,1917.03722,6.3754
32966,25531.1,621.68256,271040.375,6200,8,12.3165,61419.47469,0.98705
32966.4,25460.9,731.62598,175747.125,1541,8,-61.3704,39642.03096,1.38381
32969.9,24427,827.94928,41085.77734,707,1,-105.701,9196.54719,2.64517
32973.7,25453.7,601.36353,30524.97852,5259,2,4.74518,6968.92022,3.25483
32977.5,25454.2,587.8573,10814.56738,3313,1,-19.2545,2498.30948,6.31726
32969.9,25462.8,624.77917,167676.5156,5327,8,-3.79208,37817.66337,1.28238
32971.3,25466.6,736.07831,133694.2656,1323,6,-9.46006,30687.83367,1.46145
32979.5,25464.4,635.90546,28881.72461,3069,2,-7.04091,6593.48652,3.21084
32987.5,25465.4,576.29987,56529.51172,9603,3,65.3769,12262.32773,2.40256
32978.1,25467.2,686.75549,21473.11328,1637,1,-21.7187,4916.4317,3.62193
32967,25478.5,753.17383,19276.30664,866,2,53.0886,4393.83434,4.5242
32990.1,25469.6,600.63965,244608.2969,7429,12,57.5185,55494.81914,1.07487
32975.3,25476,882.55206,8568.19824,568,1,-14.7971,1828.09943,7.71555
32993,24592,790.69653,32935.62109,1431,1,-118.929,7327.43881,2.98962
32986.7,25485.5,595.43286,87338.36719,7297,4,32.9241,19341.06711,1.8684
32970.7,25507.8,641.24274,10796.93164,2950,1,42.0789,2464.87752,5.69614
32978.5,25505.5,627.49225,51979.07813,3872,3,58.0956,12063.5055,2.35186
32984.2,25490.5,664.14331,42195.83594,3108,2,46.9198,9764.71264,2.55057
32985.3,25495.1,664.82819,65742.88281,3135,3,88.8926,15216.44079,2.02256
36345.3,24417.2,1532.39673,20442.97852,186,1,134,3435.61217,6.14039
36358.8,24411.2,804.20807,161490.3281,2422,12,257.979,35873.33438,1.61901
36349.8,24413.3,1165.26978,26746.63672,184,1,187,4319.0358,4.7975
36384.8,24419.7,637.12335,12419.68164,4562,1,283.627,2674.04839,5.52043
36405.7,24409.3,683.03491,20480.55859,2978,2,289.051,4533.44839,4.94349
36413.8,24414.8,734.09473,16368.08789,1397,1,410.589,2882.1959,7.69975
36358.7,24419.9,663.99487,13338.17969,3287,1,344.74,2986.08632,6.01285
36375.2,24423,788.13544,22374.51758,2021,2,262.102,4939.1871,4.8414
33041.8,24717.5,990.37537,87450.09375,395,4,-138.217,19499.34984,2.11481
33052.7,24456.4,754.77557,30197.85352,1634,1,-279.78,6941.74576,3.57377
33074.3,24878.6,728.96582,17173.81836,1543,1,58.6579,3635.03274,4.08039
33012.7,24971.7,992.18091,52874.20313,510,2,-203.608,12073.224,2.72918
33088.2,24889.1,784.99384,21457.25781,1538,1,45.5871,4992.25003,3.53546
36353.9,24435.2,1283.29871,13171.5332,197,1,170.014,2063.42498,6.94371
33157.3,24499.9,820.65894,233382.5938,938,9,181.446,51676.4012,1.16309
34425.6,24863.1,623.05804,116940.8672,5015,4,-166.503,26470.96084,1.68354
33096.1,24883.6,786.14948,22697.26367,1540,1,10.6154,5283.20966,3.5511
34429.1,24871.3,639.62982,27711.95703,5021,1,-143.374,6344.8966,3.49406
34459.8,24846.6,580.8894,91138.41406,8746,4,-179.663,20312.69917,2.36952
34464,24858.4,595.23657,134984.8438,8751,4,-182.449,30547.31651,1.78834
36257.5,24499.7,1465.92725,45388.58594,189,2,332,6650.01444,5.21162
36420.1,24804.2,614.72559,7126.85986,9235,1,210.447,1517.71723,6.6272
35848.5,24858,719.83038,19984.13281,2205,1,-21.2296,3721.24858,4.22083
36423.6,24399.7,660.82965,10405.96289,3045,1,249.983,2206.61565,6.41307
36459.9,24409.1,648.68744,103757.5938,4866,7,312.291,22574.83539,1.93923
36458.2,24412.3,661.75934,93706.54688,4818,6,328.259,20741.30869,2.06775
36457.1,24418.3,692.63605,173760.375,4183,10,338.859,38671.28347,1.51605
36466.2,24400.9,727.70386,78104.98438,3217,8,267.81,17669.31425,2.51
36449.4,24421,969.00549,8763.5127,2062,1,93.9375,1276.2498,9.3899
36468.3,24413,663.91895,74059.39063,4324,7,292.889,16315.5489,2.46463
36470.7,24403.2,634.43353,19118.33203,7144,2,298.984,4268.62069,4.22696
36472.4,24404.1,671.85382,42602.46875,3228,4,312.799,9341.34315,3.45457
36472.8,24430,695.16779,162149.125,2685,11,355.08,36538.0403,1.83597
36438.7,24438.6,683.72052,186949.1563,4835,19,314.625,41510.21939,1.6044
36443,24438.7,650.37512,101265.0313,4825,9,360.409,22101.86924,2.26852
36457.4,24446.3,681.13849,43231.60938,2697,4,340.313,9865.65659,3.52938
36472.3,24456.6,591.854,20247.21875,7183,2,365.249,4374.4896,4.76379
36447.6,24497.8,878.29004,10857.84766,740,1,332.463,2383.23029,8.07314
36447.3,24507.2,607.20715,59156.74609,7101,5,360.59,13023.71649,2.68853
33018.5,24975,904.29431,13399.32715,508,1,-180.636,3041.07867,6.56194
33023.9,25014.2,935.24561,14411.84082,513,1,-286.566,3040.32194,6.62463
33910,25264.5,778.37079,180545.5625,2731,9,77.2994,40670.0212,1.19095
33009.4,25459.4,557.21558,33805.91016,8325,2,-37.7134,7464.29553,3.46904
33011.8,25467.4,571.9679,34682.24609,8691,2,7.9789,7661.26942,3.20096
33035.4,25474.8,540.46259,9336.81055,9525,1,37.7884,2087.71953,7.12812
34911.1,25203.2,1624.50159,53193.375,31,3,-12,12527.26201,2.92667
32974,25510.7,679.60535,86689.33594,2824,5,108.206,19597.84731,1.77941
32967.5,25533.7,614.68481,12705.87988,7832,1,221.439,2904.35674,4.8271
32968.7,25583.3,615.06799,76068.17969,5916,5,210.694,17098.64589,2.00967
32969.6,25558,594.64557,340403.6875,9863,16,155.464,77984.85022,0.89494
32973,25565.6,597.32178,33642.91406,5582,2,49.9064,7668.43614,2.91069
32973.9,25527.2,788.08801,9312.7998,859,1,114.054,1995.55875,6.1332
32988.8,25533.2,557.80219,12906.94531,8961,1,156.555,2953.20532,4.95087
32989.6,25518,683.15466,18299.13281,2961,1,88.0678,4118.72833,4.00327
33005.5,25533.6,566.5553,72118.20313,9562,5,159.491,16757.60222,2.15256
32974.3,25545.9,595.53979,50894.51953,7948,3,139.719,11605.57707,2.26261
32978.9,25550,727.8396,38527.02344,1716,2,141.89,8682.73994,2.74604
32983.9,25558.5,585.40179,48330.86719,8622,3,168.021,10892.29722,2.31497
32989.2,25537.9,620.76331,49544.80859,7850,2,102.793,11172.37957,2.4126
33005.1,25560.7,842.10718,15633.24902,764,1,188.582,3465.13454,4.6878
33029,25568.5,794.1994,24915.04297,761,2,254.567,5426.67877,4.4062
32987.3,25585.2,617.9151,208281.6563,7783,13,195.476,46813.58887,1.15853
33002.5,25587.4,615.36469,58380.53125,8029,4,190.311,13173.88475,2.2017
33014.4,25586.7,639.57758,20040.56055,4223,1,143.151,4453.73206,3.54679
36481.1,24371.5,646.88556,32889.76953,5782,3,238.57,7382.14915,3.29851
36482,24336.6,707.57782,11493.55469,3771,1,185.961,2692.60165,4.91068
36481.2,24352,784.22632,19817.07813,2111,1,307.936,4504.87294,4.41802
36481.1,24380.9,709.50244,26487.82813,3384,2,324.949,5826.39059,4.35269
36481.6,24401.1,703.44189,31207.60547,4447,3,356.787,6938.89112,4.24651
36481.9,24378.9,731.13446,35424.41406,2841,4,188.189,7994.30729,3.45084
36482.1,24407.7,718.33246,199583.7969,3962,12,241.889,44120.4472,1.29405
36483,24377.3,600.37183,53645.29688,5232,5,281.164,11717.825,2.81751
36483.1,24328.9,692.42242,108143.9297,2951,5,399.078,24031.37449,2.08026
36483,24331.9,939.45667,40336.875,3780,2,202.24,9571.55588,2.98066
36484.6,24334.7,657.45319,85819.69531,6034,5,398.446,19096.31034,2.22825
36503,24332.8,947.63696,443176.1563,724,15,179.383,99130.69629,0.85181
36488.5,24342.6,596.73419,8675.30371,7564,1,371.172,1934.65873,7.62506
36497.7,24344.2,698.3927,242779.5625,4159,14,370.684,54295.89259,1.33348
36499.3,24340.6,742.67047,86852.15625,2231,7,284.275,19286.87909,2.32943
36508,24341.8,572.03986,16342.60547,9573,1,71.9967,3541.49729,4.41067
36510.2,24338.2,661.1217,31479.0625,4230,3,274.202,6932.88361,3.77306
36514.1,24338.9,597.56067,10499.37598,7557,1,353.034,2346.3744,6.24164
36513.6,24344.1,1134.45776,336048.7813,571,17,275.245,69656.15462,1.2665
36511.5,24345.2,1249.94373,14491.45801,319,1,284.72,2968.78199,7.66558
36519.4,24328.6,718.59229,66122.07813,8189,4,360.456,14568.21487,2.42634
36542.8,24327.6,622.85767,35399.11719,7891,2,118.599,7937.08393,2.82685
36521.4,24337.4,623.77759,21757.57031,7707,2,389.982,4751.67054,4.65884
36528.7,24338.7,720.96069,26051.75391,3124,2,355.904,5798.70308,4.52403
36556.6,24328.2,925.56085,128209.7891,941,5,358.461,27960.09767,2.00848
36551.9,24334.8,742.0213,11233.25488,1687,1,364.3,2562.73368,7.36568
36542,24336.3,1316.93921,24750.50781,321,2,217.748,4558.16669,6.09401
36545.9,24339.6,650.22375,55745.84375,4101,5,349.26,12502.67344,3.03913
36564.8,24337.6,642.99524,43504.48047,9438,4,240.786,9713.27606,2.58331
36569.3,24335.8,742.55078,85828.99219,6555,6,384.882,17941.82972,2.49156
36572.8,24335.9,826.23621,124385.1953,796,7,359.741,27482.88894,2.15464
36581.6,24332.8,652.26563,16634.85938,6565,2,310.206,3644.87718,5.25844
36590.2,24333.7,658.83978,9240.6084,3327,1,300.18,1908.69255,8.18011
36578.9,24336.9,584.55597,9775.54199,7450,1,438.931,2146.57683,7.65099
36580.9,24337.1,694.66577,44212.09766,3484,3,372.053,9995.20253,3.463
36575.7,24338,601.63971,196895.625,8107,12,384.844,43285.79232,1.34622
36589.5,24338.6,870.48895,73782.19531,2934,7,283.095,16326.23958,2.69589
36594.5,24328.8,640.68811,60732.09375,8878,4,291.997,13736.47233,2.27327
36626.1,24343.7,610.00049,141779.875,9347,11,259.599,31964.92939,1.44671
36586.3,24344.1,603.75116,29494.66211,9443,3,255.016,6471.14815,3.13736
36598.3,24347.2,639.38818,22222.4043,6994,2,339.119,4937.70102,4.55643
36572.4,24347.4,662.58527,76997.14063,8422,6,175.446,17263.73392,1.98752
36483.5,24359.4,640.43018,16885.48828,5157,2,135.551,3747.73434,4.22328
36485.3,24370.7,658.86267,109492.4453,6881,10,219.455,24611.72596,1.77563
36486.2,24368.8,579.47424,133242.9063,9088,10,223,30490.14116,1.52317
36486,24378.1,722.91919,39453.09375,1196,2,163.74,5157.10765,3.99279
36487.7,24373.3,651.901,50266.62891,5717,4,213.054,11179.57998,2.55027
36489.3,24354.9,620.79358,58392.11328,6425,5,331.666,12868.08326,2.64657
36489.6,24371.2,656.6051,28844.61719,9073,3,287.357,6352.42852,3.42788
36488,24372.7,861.65216,102793.8672,2271,5,346.051,23079.33779,2.04547
36489.7,24386.6,766.02344,121168.8594,2919,7,310.11,27160.9655,1.85445
36491.4,24363.8,726.89227,19947.54102,3541,2,326.822,4267.24455,5.52054
36493.9,24353,616.11401,9968.14941,9917,1,301.464,2235.21133,5.74729
36503.5,24349.5,655.43439,8642.7959,3766,1,214.806,1887.82866,7.5389
36504.1,24361.9,626.07959,22410.42969,6029,2,390.329,5026.18767,4.8227
36499.4,24363.3,618.93182,28369.77344,6422,2,339.568,6313.24284,3.52415
36502.1,24365,640.48499,10979.02539,6026,1,420.259,2436.14305,7.19053
36495,24371.4,644.22217,42223.67188,7017,3,319.865,9345.82414,3.05713
36497.5,24373.2,624.02313,27111.26563,8485,3,274.147,6155.73306,3.42291
36500.8,24371.4,687.12061,191273.1875,5206,5,301.605,42822.77886,1.17082
36499.7,24371.6,630.56207,245741,7570,20,164.29,55816.87399,1.05711
36503.4,24392.3,614.17212,60589.48438,7362,5,192.202,13641.64288,2.09117
36499,24398.5,1157.93567,71605.94531,349,3,225.14,15273.49987,2.39067
36502.1,24398.7,673.6369,34590.125,2909,3,346.12,7675.19511,3.89445
36503.5,24399.4,702.99628,309259.2813,4120,18,295.399,68598.64496,1.07945
36485.5,24405.3,598.86432,73347.01563,7478,7,385.482,16333.72221,2.52188
36483.1,24406.4,678.84045,10154.58398,3226,1,343.801,2341.21398,7.45899
36495.6,24410.2,615.33624,107342.6406,7894,7,359.658,23782.36503,1.79758
36489.3,24414.3,776.5899,36603.70703,2702,2,377.329,8429.8569,3.71678
36503.6,24418.6,1172.67529,22719.73047,371,2,192.448,5228.00481,4.99304
36504.3,24407.3,646.35352,138353.0625,7862,9,358.029,30698.51255,1.59126
36505.5,24349,649.14496,33962.32813,4223,3,245.151,7398.90462,3.44532
36512,24350.7,736.76013,301752.9375,3751,10,313.34,66716.51231,1.00298
36510.3,24355.1,631.93396,15348.31055,6024,1,434.213,3498.28154,5.71853
36514.3,24354.4,661.11121,71541.32813,5964,3,364.814,15794.67603,2.18939
36517.7,24353,842.0545,115102.7109,2524,7,272.958,25547.73591,2.00507
36512.5,24362.4,735.87024,386753.875,3251,11,420.776,86773.3883,1.0061
36504.5,24372.9,625.66608,142791.1719,9694,12,314.563,32712.86592,1.42411
36508.2,24372.8,613.02924,6897.26953,8035,1,237.429,1572.56994,6.65851
36508.3,24371.1,632.83014,42587.98438,9689,4,299.333,9648.85228,2.68361
36507.8,24377.5,713.59271,260928.3594,3170,9,265.857,58716.64823,1.05844
36517,24383.1,661.177,9294.5752,8240,1,197.642,2048.10273,6.62826
36519.5,24375.1,809.46387,434197.6875,1307,20,386.313,97077.68124,1.08657
36522.8,24363.7,664.31458,157217.875,3391,10,363.166,35244.39549,1.75332
36522.2,24378.6,655.75006,8946.74707,5809,1,305.199,1905.69427,7.47596
36542.8,24348.1,753.02899,76689.94531,1656,4,347.668,17260.23776,2.45033
36526.4,24348.1,589.6745,12706.1377,9759,1,253.554,2936.17057,5.3557
36525.3,24364.3,691.31622,53633.66797,2679,5,324.964,11894.00304,3.12146
36532.6,24363.9,695.81445,144985.75,6537,13,339.298,31827.47201,1.77739
36539.2,24360.4,734.85864,34248.84375,6551,3,351.752,7483.13101,3.74588
36540.6,24359.5,686.58936,21152.74609,3707,2,319.974,4629.61734,4.94359
