Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	24283.7	6492.9	24327.0	6474.5	1614.49500	49514.78906	337.16879	0.17411	1.04439	406.56610	46822.39063	6310	4	-1	1	-9	0.402943	10678.70601	2.30152	24283.7	6492.9	24327.0	6474.5
Alexa405/Alexa647	24275.2	6609.1	24318.5	6590.7	1488.48962	22470.67969	347.88300	0.71492	0.92341	433.99899	20869.05078	5456	2	-1	1	41	50.4029	4846.18408	3.71987	24275.2	6609.1	24318.5	6590.7
Alexa405/Alexa647	24214.0	6622.0	24257.3	6603.6	1099.32776	67292.28125	476.03064	1.37414	1.66540	391.20636	64711.78516	8325	4	-1	1	-387	-377.597	14512.72442	3.01539	24214.0	6622.0	24257.3	6603.6
Alexa405/Alexa647	24210.2	6649.8	24253.5	6631.4	1210.23962	41341.67969	424.31158	1.12027	1.58686	377.14389	39463.39063	8722	3	-1	1	-277	-267.597	8916.03603	3.37410	24210.2	6649.8	24253.5	6631.4
Alexa405/Alexa647	24216.2	6644.9	24259.5	6626.5	1305.83948	69078.97656	352.82809	0.10110	1.35067	399.38107	66008.76563	7182	6	-1	1	-114	-104.597	14898.05564	2.10794	24216.2	6644.9	24259.5	6626.5
Alexa405/Alexa647	24221.1	6630.7	24264.4	6612.3	2755.54932	505808.75000	398.17023	1.19905	1.40553	489.80298	491201.81250	7229	21	-1	1	-192	-182.597	109086.25569	0.81855	24221.1	6630.7	24264.4	6612.3
Alexa405/Alexa647	24237.2	6622.7	24280.5	6604.3	1439.33484	118377.77344	372.53989	0.55034	1.40145	660.48175	117272.93750	7314	7	-1	1	-152	-142.597	25530.17926	1.80230	24237.2	6622.7	24280.5	6604.3
Alexa405/Alexa647	24250.6	6626.2	24293.9	6607.8	1956.62231	16993.80664	376.22867	0.23058	1.55882	400.98102	16595.66406	7648	1	-1	1	-191	-181.597	3665.00330	4.25935	24250.6	6626.2	24293.9	6607.8
Alexa405/Alexa647	24251.2	6627.0	24294.5	6608.6	1768.87000	60717.60938	370.44876	0.45680	1.41535	416.37756	59937.14453	7650	4	-1	1	-152	-142.597	13094.78466	2.28043	24251.2	6627.0	24294.5	6608.6
Alexa405/Alexa647	24253.2	6626.8	24296.5	6608.4	1708.63867	33080.32813	392.59366	1.02934	1.41677	400.46582	31647.39453	7655	2	-1	1	-185	-175.597	7134.33513	3.26196	24253.2	6626.8	24296.5	6608.4
Alexa405/Alexa647	24250.0	6634.0	24293.4	6615.6	1745.33313	70333.03125	377.24228	1.18550	1.21276	516.05066	66711.54688	6841	5	-1	1	-106	-96.5971	15168.51385	2.34260	24250.0	6634.0	24293.4	6615.6
Alexa405/Alexa647	24226.9	6642.3	24270.2	6623.9	1142.88599	51012.34375	374.33035	0.33194	1.50258	447.96204	50276.30859	7251	4	-1	1	-177	-167.597	11001.67914	2.68692	24226.9	6642.3	24270.2	6623.9
Alexa405/Alexa647	24251.2	6639.3	24294.5	6620.9	1820.45862	18036.43164	401.83240	1.40481	1.36837	522.04932	17719.27344	7663	1	-1	1	-188	-178.597	3889.86310	4.77643	24251.2	6639.3	24294.5	6620.9
Alexa405/Alexa647	24230.3	6693.2	24273.6	6674.8	1401.91870	12540.29785	381.81461	0.33130	1.57055	452.58051	12270.68262	8361	1	-1	1	-201	-191.597	2704.52842	5.62525	24230.3	6693.2	24273.6	6674.8
Alexa405/Alexa647	24242.4	6642.8	24285.7	6624.4	2157.85913	113648.14063	328.87195	0.30866	1.15468	407.05771	109377.85156	6710	10	-1	1	-39	-29.5971	24510.15354	1.49591	24242.4	6642.8	24285.7	6624.4
Alexa405/Alexa647	24245.9	6658.2	24289.2	6639.8	1710.61401	51025.33984	346.01471	0.27986	1.16451	405.06738	47717.57422	6132	5	-1	1	-56	-46.5971	11004.48197	2.46620	24245.9	6658.2	24289.2	6639.8
Alexa405/Alexa647	24252.2	6675.7	24295.5	6657.3	1716.83350	80043.45313	354.32153	0.48029	1.20287	433.96826	77485.22656	6295	7	-1	1	-76	-66.5971	17262.73141	2.01620	24252.2	6675.7	24295.5	6657.3
Alexa405/Alexa647	24257.6	6627.7	24300.9	6609.3	1114.16626	33480.00391	373.82938	0.52503	1.42440	417.30002	32304.75391	7658	3	-1	1	-159	-149.597	7220.53200	3.36625	24257.6	6627.7	24300.9	6609.3
Alexa405/Alexa647	24264.0	6623.6	24307.4	6605.2	1359.89648	35469.33203	458.42767	1.44887	1.61554	409.83405	33885.15234	9363	2	-1	1	-347	-337.597	7649.56443	3.91449	24264.0	6623.6	24307.4	6605.2
Alexa405/Alexa647	24260.8	6636.4	24304.1	6618.0	1856.16833	47671.98047	324.24011	0.62388	1.24106	413.17151	45118.84766	6636	4	-1	1	-58	-48.5971	10281.27301	2.24671	24260.8	6636.4	24304.1	6618.0
Alexa405/Alexa647	24271.2	6655.3	24314.5	6636.9	1159.82336	188205.70313	408.05383	1.23227	1.46498	396.52728	178302.62500	7271	14	-1	1	-222	-212.597	40589.75938	1.52077	24271.2	6655.3	24314.5	6636.9
Alexa405/Alexa647	24276.3	6653.2	24319.6	6634.8	1226.85522	101888.11719	357.54105	0.99289	0.99849	447.35223	95648.16406	5426	10	-1	1	-2	7.40294	21973.90457	1.88479	24276.3	6653.2	24319.6	6634.8
Alexa405/Alexa647	24269.0	6663.5	24312.3	6645.1	1131.02271	63430.62500	405.40424	1.13448	1.47759	402.20355	59454.37109	7286	5	-1	1	-221	-211.597	13679.89260	2.64494	24269.0	6663.5	24312.3	6645.1
Alexa405/Alexa647	24286.8	6523.1	24330.1	6504.7	1290.31091	43787.79688	427.44205	1.21643	1.57391	398.74207	41784.08203	9628	3	-1	1	-280	-270.597	9443.58279	3.31365	24286.8	6523.1	24330.1	6504.7
Alexa405/Alexa647	24287.3	6625.6	24330.6	6607.2	1342.25891	55358.12500	389.01758	0.65840	1.51365	401.31052	53638.52344	8522	4	-1	1	-201	-191.597	11938.92074	2.59929	24287.3	6625.6	24330.6	6607.2
